Date,AAPL,AMZN,GDX,MSFT,SPY,^VIX
2018-03-07,169.7178955078125,1545.0,21.305416107177734,90.84374237060547,260.04022216796875,17.760000228881836
2018-03-08,171.56993103027344,1551.8599853515625,21.38443374633789,91.39543151855469,261.298583984375,16.540000915527344
2018-03-09,174.51763916015625,1578.8900146484375,21.305416107177734,93.43762969970703,265.8457946777344,14.640000343322754
2018-03-12,176.204833984375,1598.3900146484375,21.493085861206055,93.66022491455078,265.51214599609375,15.779999732971191
2018-03-13,174.50796508789062,1588.1800537109375,21.404190063476562,91.37608337402344,263.7961730957031,16.350000381469727
2018-03-14,173.02438354492188,1591.0,21.46345329284668,90.83406829833984,262.44244384765625,17.229999542236328
2018-03-15,173.22801208496094,1582.3199462890625,21.186887741088867,91.1534652709961,262.156494140625,16.59000015258789
2018-03-16,172.61715698242188,1571.6800537109375,21.167133331298828,91.55996704101562,262.4407958984375,15.800000190734863
2018-03-19,169.97970581054688,1544.9300537109375,21.246152877807617,89.90491485595703,258.8898620605469,19.020000457763672
2018-03-20,169.92152404785156,1586.510009765625,21.009096145629883,90.13719940185547,259.3302001953125,18.200000762939453
2018-03-21,166.07200622558594,1581.8599853515625,21.591859817504883,89.50809478759766,258.83245849609375,17.860000610351562
2018-03-22,163.72544860839844,1544.9200439453125,21.23627281188965,86.904541015625,252.3623809814453,23.34000015258789
2018-03-23,159.93409729003906,1495.56005859375,21.848670959472656,84.37842559814453,246.9833984375,24.8700008392334
2018-03-26,167.52650451660156,1555.8599853515625,22.164745330810547,90.76632690429688,253.7406005859375,21.030000686645508
2018-03-27,163.2309112548828,1497.050048828125,21.720264434814453,86.5948257446289,249.4240264892578,22.5
2018-03-28,161.4273681640625,1431.4200439453125,21.394311904907227,86.51737976074219,248.68699645996094,22.8700008392334
2018-03-29,162.68792724609375,1447.3399658203125,21.710386276245117,88.33698272705078,251.8646697998047,19.969999313354492
2018-04-02,161.62130737304688,1371.989990234375,21.957319259643555,85.67535400390625,246.42825317382812,23.6200008392334
2018-04-03,163.2794189453125,1392.050048828125,21.641244888305664,86.82710266113281,249.58673095703125,21.100000381469727
2018-04-04,166.4016876220703,1410.5699462890625,21.60173797607422,89.36292266845703,252.257080078125,20.059999465942383
2018-04-05,167.55555725097656,1451.75,21.700510025024414,89.41130065917969,254.24789428710938,18.940000534057617
2018-04-06,163.26974487304688,1405.22998046875,21.799283981323242,87.33039855957031,248.5817413330078,21.489999771118164
2018-04-09,164.88902282714844,1406.0799560546875,21.710386276245117,87.85303497314453,249.8068389892578,21.770000457763672
2018-04-10,167.99192810058594,1436.219970703125,21.98695182800293,89.8952407836914,253.7788543701172,20.469999313354492
2018-04-11,167.2064971923828,1427.050048828125,22.4709415435791,88.90802001953125,252.4485321044922,20.239999771118164
2018-04-12,168.85491943359375,1448.5,22.19437599182129,90.57273864746094,254.52545166015625,18.489999771118164
2018-04-13,169.42697143554688,1430.7900390625,22.609224319458008,90.08881378173828,253.7788543701172,17.40999984741211
2018-04-16,170.4839324951172,1441.5,22.520326614379883,91.14378356933594,255.86538696289062,16.559999465942383
2018-04-17,172.83045959472656,1503.8299560546875,22.648733139038086,92.98271942138672,258.60272216796875,15.25
2018-04-18,172.44259643554688,1527.8399658203125,22.6981201171875,93.34083557128906,258.7941589355469,15.600000381469727
2018-04-19,167.55555725097656,1556.9100341796875,22.777137756347656,93.02143859863281,257.3585205078125,15.960000038146973
2018-04-20,160.6904296875,1527.489990234375,22.43143081665039,91.94710540771484,255.17626953125,16.8799991607666
2018-04-23,160.2250213623047,1517.8599853515625,22.135112762451172,92.28585815429688,255.13800048828125,16.34000015258789
2018-04-24,157.9948272705078,1460.0899658203125,22.421554565429688,90.12752532958984,251.70196533203125,18.020000457763672
2018-04-25,158.68325805664062,1460.1700439453125,22.22400665283203,89.34355163574219,252.3240509033203,17.84000015258789
2018-04-26,159.2359619140625,1517.9599609375,22.312904357910156,91.23089599609375,254.88916015625,16.239999771118164
2018-04-27,157.3936309814453,1572.6199951171875,22.45118522644043,92.74076080322266,255.12843322753906,15.40999984741211
2018-04-30,160.24440002441406,1566.1300048828125,22.00670623779297,90.51466369628906,253.1663360595703,15.930000305175781
2018-05-01,163.96783447265625,1582.260009765625,22.036338806152344,91.94710540771484,253.61618041992188,15.489999771118164
